type,show_title,week,type2,year,url,url2,url3,url4
tv,amy_schumer_emergency_contact,2023-06-18,m,2023,https://www.rottentomatoes.com/tv/amy_schumer_emergency_contact_2023,https://www.rottentomatoes.com/tv/amy_schumer_emergency_contact,https://www.rottentomatoes.com/m/amy_schumer_emergency_contact_2023,https://www.rottentomatoes.com/m/amy_schumer_emergency_contact
m,an_action_hero,2023-02-05,tv,2023,https://www.rottentomatoes.com/m/an_action_hero_2023,https://www.rottentomatoes.com/m/an_action_hero,https://www.rottentomatoes.com/tv/an_action_hero_2023,https://www.rottentomatoes.com/tv/an_action_hero
m,an_inconvenient_love,2023-02-26,tv,2023,https://www.rottentomatoes.com/m/an_inconvenient_love_2023,https://www.rottentomatoes.com/m/an_inconvenient_love,https://www.rottentomatoes.com/tv/an_inconvenient_love_2023,https://www.rottentomatoes.com/tv/an_inconvenient_love
tv,anatomy_of_a_scandal,2022-05-15,m,2022,https://www.rottentomatoes.com/tv/anatomy_of_a_scandal_2022,https://www.rottentomatoes.com/tv/anatomy_of_a_scandal,https://www.rottentomatoes.com/m/anatomy_of_a_scandal_2022,https://www.rottentomatoes.com/m/anatomy_of_a_scandal
tv,ancient_apocalypse,2022-11-20,m,2022,https://www.rottentomatoes.com/tv/ancient_apocalypse_2022,https://www.rottentomatoes.com/tv/ancient_apocalypse,https://www.rottentomatoes.com/m/ancient_apocalypse_2022,https://www.rottentomatoes.com/m/ancient_apocalypse
m,anek,2022-07-03,tv,2022,https://www.rottentomatoes.com/m/anek_2022,https://www.rottentomatoes.com/m/anek,https://www.rottentomatoes.com/tv/anek_2022,https://www.rottentomatoes.com/tv/anek
m,angel_falls_christmas,2022-12-04,tv,2022,https://www.rottentomatoes.com/m/angel_falls_christmas_2022,https://www.rottentomatoes.com/m/angel_falls_christmas,https://www.rottentomatoes.com/tv/angel_falls_christmas_2022,https://www.rottentomatoes.com/tv/angel_falls_christmas
m,animal,2024-02-11,tv,2024,https://www.rottentomatoes.com/m/animal_2024,https://www.rottentomatoes.com/m/animal,https://www.rottentomatoes.com/tv/animal_2024,https://www.rottentomatoes.com/tv/animal
m,ankahi_kahaniya,2021-09-26,tv,2021,https://www.rottentomatoes.com/m/ankahi_kahaniya_2021,https://www.rottentomatoes.com/m/ankahi_kahaniya,https://www.rottentomatoes.com/tv/ankahi_kahaniya_2021,https://www.rottentomatoes.com/tv/ankahi_kahaniya
m,anna_nicole_smith_you_dont_know_me,2023-05-28,tv,2023,https://www.rottentomatoes.com/m/anna_nicole_smith_you_dont_know_me_2023,https://www.rottentomatoes.com/m/anna_nicole_smith_you_dont_know_me,https://www.rottentomatoes.com/tv/anna_nicole_smith_you_dont_know_me_2023,https://www.rottentomatoes.com/tv/anna_nicole_smith_you_dont_know_me
m,annapoorni,2024-01-07,tv,2024,https://www.rottentomatoes.com/m/annapoorni_2024,https://www.rottentomatoes.com/m/annapoorni,https://www.rottentomatoes.com/tv/annapoorni_2024,https://www.rottentomatoes.com/tv/annapoorni
m,anonymously_yours,2022-01-02,tv,2022,https://www.rottentomatoes.com/m/anonymously_yours_2022,https://www.rottentomatoes.com/m/anonymously_yours,https://www.rottentomatoes.com/tv/anonymously_yours_2022,https://www.rottentomatoes.com/tv/anonymously_yours
tv,another_life,2021-10-24,m,2021,https://www.rottentomatoes.com/tv/another_life_2021,https://www.rottentomatoes.com/tv/another_life,https://www.rottentomatoes.com/m/another_life_2021,https://www.rottentomatoes.com/m/another_life
tv,another_self,2022-09-04,m,2022,https://www.rottentomatoes.com/tv/another_self_2022,https://www.rottentomatoes.com/tv/another_self,https://www.rottentomatoes.com/m/another_self_2022,https://www.rottentomatoes.com/m/another_self
m,ante_sundaraniki,2022-07-17,tv,2022,https://www.rottentomatoes.com/m/ante_sundaraniki_2022,https://www.rottentomatoes.com/m/ante_sundaraniki,https://www.rottentomatoes.com/tv/ante_sundaraniki_2022,https://www.rottentomatoes.com/tv/ante_sundaraniki
m,anweshippin_kandethum,2024-03-17,tv,2024,https://www.rottentomatoes.com/m/anweshippin_kandethum_2024,https://www.rottentomatoes.com/m/anweshippin_kandethum,https://www.rottentomatoes.com/tv/anweshippin_kandethum_2024,https://www.rottentomatoes.com/tv/anweshippin_kandethum
m,anything_for_a_pop_star,2021-10-17,tv,2021,https://www.rottentomatoes.com/m/anything_for_a_pop_star_2021,https://www.rottentomatoes.com/m/anything_for_a_pop_star,https://www.rottentomatoes.com/tv/anything_for_a_pop_star_2021,https://www.rottentomatoes.com/tv/anything_for_a_pop_star
m,anikulapo,2022-10-16,tv,2022,https://www.rottentomatoes.com/m/anikulapo_2022,https://www.rottentomatoes.com/m/anikulapo,https://www.rottentomatoes.com/tv/anikulapo_2022,https://www.rottentomatoes.com/tv/anikulapo
m,aquaman,2024-01-07,tv,2024,https://www.rottentomatoes.com/m/aquaman_2024,https://www.rottentomatoes.com/m/aquaman,https://www.rottentomatoes.com/tv/aquaman_2024,https://www.rottentomatoes.com/tv/aquaman
tv,aranyak,2021-12-19,m,2021,https://www.rottentomatoes.com/tv/aranyak_2021,https://www.rottentomatoes.com/tv/aranyak,https://www.rottentomatoes.com/m/aranyak_2021,https://www.rottentomatoes.com/m/aranyak
tv,archive_81,2022-01-30,m,2022,https://www.rottentomatoes.com/tv/archive_81_2022,https://www.rottentomatoes.com/tv/archive_81,https://www.rottentomatoes.com/m/archive_81_2022,https://www.rottentomatoes.com/m/archive_81
m,army_of_one,2023-02-26,tv,2023,https://www.rottentomatoes.com/m/army_of_one_2023,https://www.rottentomatoes.com/m/army_of_one,https://www.rottentomatoes.com/tv/army_of_one_2023,https://www.rottentomatoes.com/tv/army_of_one
m,army_of_thieves,2021-11-21,tv,2021,https://www.rottentomatoes.com/m/army_of_thieves_2021,https://www.rottentomatoes.com/m/army_of_thieves,https://www.rottentomatoes.com/tv/army_of_thieves_2021,https://www.rottentomatoes.com/tv/army_of_thieves
m,army_of_the_dead,2021-11-14,tv,2021,https://www.rottentomatoes.com/m/army_of_the_dead_2021,https://www.rottentomatoes.com/m/army_of_the_dead,https://www.rottentomatoes.com/tv/army_of_the_dead_2021,https://www.rottentomatoes.com/tv/army_of_the_dead
tv,arnold,2023-06-25,m,2023,https://www.rottentomatoes.com/tv/arnold_2023,https://www.rottentomatoes.com/tv/arnold,https://www.rottentomatoes.com/m/arnold_2023,https://www.rottentomatoes.com/m/arnold
m,art_of_love,2024-03-24,tv,2024,https://www.rottentomatoes.com/m/art_of_love_2024,https://www.rottentomatoes.com/m/art_of_love,https://www.rottentomatoes.com/tv/art_of_love_2024,https://www.rottentomatoes.com/tv/art_of_love
tv,as_the_crow_flies,2022-06-19,m,2022,https://www.rottentomatoes.com/tv/as_the_crow_flies_2022,https://www.rottentomatoes.com/tv/as_the_crow_flies,https://www.rottentomatoes.com/m/as_the_crow_flies_2022,https://www.rottentomatoes.com/m/as_the_crow_flies
m,ashes,2024-02-25,tv,2024,https://www.rottentomatoes.com/m/ashes_2024,https://www.rottentomatoes.com/m/ashes,https://www.rottentomatoes.com/tv/ashes_2024,https://www.rottentomatoes.com/tv/ashes
m,assassins_creed,2023-06-18,tv,2023,https://www.rottentomatoes.com/m/assassins_creed_2023,https://www.rottentomatoes.com/m/assassins_creed,https://www.rottentomatoes.com/tv/assassins_creed_2023,https://www.rottentomatoes.com/tv/assassins_creed
m,asterix_obelix_the_middle_kingdom,2023-05-28,tv,2023,https://www.rottentomatoes.com/m/asterix_obelix_the_middle_kingdom_2023,https://www.rottentomatoes.com/m/asterix_obelix_the_middle_kingdom,https://www.rottentomatoes.com/tv/asterix_obelix_the_middle_kingdom_2023,https://www.rottentomatoes.com/tv/asterix_obelix_the_middle_kingdom
tv,at_home_with_the_furys,2023-08-27,m,2023,https://www.rottentomatoes.com/tv/at_home_with_the_furys_2023,https://www.rottentomatoes.com/tv/at_home_with_the_furys,https://www.rottentomatoes.com/m/at_home_with_the_furys_2023,https://www.rottentomatoes.com/m/at_home_with_the_furys
tv,avatar_the_last_airbender,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/avatar_the_last_airbender_2024,https://www.rottentomatoes.com/tv/avatar_the_last_airbender,https://www.rottentomatoes.com/m/avatar_the_last_airbender_2024,https://www.rottentomatoes.com/m/avatar_the_last_airbender
m,bb_merry,2023-12-10,tv,2023,https://www.rottentomatoes.com/m/bb_merry_2023,https://www.rottentomatoes.com/m/bb_merry,https://www.rottentomatoes.com/tv/bb_merry_2023,https://www.rottentomatoes.com/tv/bb_merry
tv,bastard_heavy_metal_dark_fantasy,2022-07-10,m,2022,https://www.rottentomatoes.com/tv/bastard_heavy_metal_dark_fantasy_2022,https://www.rottentomatoes.com/tv/bastard_heavy_metal_dark_fantasy,https://www.rottentomatoes.com/m/bastard_heavy_metal_dark_fantasy_2022,https://www.rottentomatoes.com/m/bastard_heavy_metal_dark_fantasy
tv,beef,2023-05-07,m,2023,https://www.rottentomatoes.com/tv/beef_2023,https://www.rottentomatoes.com/tv/beef,https://www.rottentomatoes.com/m/beef_2023,https://www.rottentomatoes.com/m/beef
tv,blue_eye_samurai,2023-11-19,m,2023,https://www.rottentomatoes.com/tv/blue_eye_samurai_2023,https://www.rottentomatoes.com/tv/blue_eye_samurai,https://www.rottentomatoes.com/m/blue_eye_samurai_2023,https://www.rottentomatoes.com/m/blue_eye_samurai
tv,baby_bandito,2024-02-18,m,2024,https://www.rottentomatoes.com/tv/baby_bandito_2024,https://www.rottentomatoes.com/tv/baby_bandito,https://www.rottentomatoes.com/m/baby_bandito_2024,https://www.rottentomatoes.com/m/baby_bandito
tv,back_to_15,2023-07-16,m,2023,https://www.rottentomatoes.com/tv/back_to_15_2023,https://www.rottentomatoes.com/tv/back_to_15,https://www.rottentomatoes.com/m/back_to_15_2023,https://www.rottentomatoes.com/m/back_to_15
m,back_to_the_outback,2022-01-23,tv,2022,https://www.rottentomatoes.com/m/back_to_the_outback_2022,https://www.rottentomatoes.com/m/back_to_the_outback,https://www.rottentomatoes.com/tv/back_to_the_outback_2022,https://www.rottentomatoes.com/tv/back_to_the_outback
tv,backstreet_rookie,2022-07-24,m,2022,https://www.rottentomatoes.com/tv/backstreet_rookie_2022,https://www.rottentomatoes.com/tv/backstreet_rookie,https://www.rottentomatoes.com/m/backstreet_rookie_2022,https://www.rottentomatoes.com/m/backstreet_rookie
m,backtrace,2022-07-03,tv,2022,https://www.rottentomatoes.com/m/backtrace_2022,https://www.rottentomatoes.com/m/backtrace,https://www.rottentomatoes.com/tv/backtrace_2022,https://www.rottentomatoes.com/tv/backtrace
m,bad_boys_for_life,2023-03-05,tv,2023,https://www.rottentomatoes.com/m/bad_boys_for_life_2023,https://www.rottentomatoes.com/m/bad_boys_for_life,https://www.rottentomatoes.com/tv/bad_boys_for_life_2023,https://www.rottentomatoes.com/tv/bad_boys_for_life
tv,bad_surgeon_love_under_the_knife,2023-12-17,m,2023,https://www.rottentomatoes.com/tv/bad_surgeon_love_under_the_knife_2023,https://www.rottentomatoes.com/tv/bad_surgeon_love_under_the_knife,https://www.rottentomatoes.com/m/bad_surgeon_love_under_the_knife_2023,https://www.rottentomatoes.com/m/bad_surgeon_love_under_the_knife
tv,bad_vegan_fame_fraud_fugitives,2022-03-27,m,2022,https://www.rottentomatoes.com/tv/bad_vegan_fame_fraud_fugitives_2022,https://www.rottentomatoes.com/tv/bad_vegan_fame_fraud_fugitives,https://www.rottentomatoes.com/m/bad_vegan_fame_fraud_fugitives_2022,https://www.rottentomatoes.com/m/bad_vegan_fame_fraud_fugitives
m,badland_hunters,2024-02-18,tv,2024,https://www.rottentomatoes.com/m/badland_hunters_2024,https://www.rottentomatoes.com/m/badland_hunters,https://www.rottentomatoes.com/tv/badland_hunters_2024,https://www.rottentomatoes.com/tv/badland_hunters
tv,bake_squad,2023-01-29,m,2023,https://www.rottentomatoes.com/tv/bake_squad_2023,https://www.rottentomatoes.com/tv/bake_squad,https://www.rottentomatoes.com/m/bake_squad_2023,https://www.rottentomatoes.com/m/bake_squad
tv,baki_hanma,2023-09-03,m,2023,https://www.rottentomatoes.com/tv/baki_hanma_2023,https://www.rottentomatoes.com/tv/baki_hanma,https://www.rottentomatoes.com/m/baki_hanma_2023,https://www.rottentomatoes.com/m/baki_hanma
m,ballerina,2024-03-03,tv,2024,https://www.rottentomatoes.com/m/ballerina_2024,https://www.rottentomatoes.com/m/ballerina,https://www.rottentomatoes.com/tv/ballerina_2024,https://www.rottentomatoes.com/tv/ballerina
tv,ballers,2023-08-27,m,2023,https://www.rottentomatoes.com/tv/ballers_2023,https://www.rottentomatoes.com/tv/ballers,https://www.rottentomatoes.com/m/ballers_2023,https://www.rottentomatoes.com/m/ballers
tv,bandidos,2024-03-24,m,2024,https://www.rottentomatoes.com/tv/bandidos_2024,https://www.rottentomatoes.com/tv/bandidos,https://www.rottentomatoes.com/m/bandidos_2024,https://www.rottentomatoes.com/m/bandidos
m,bank_robbers_the_last_great_heist,2022-08-21,tv,2022,https://www.rottentomatoes.com/m/bank_robbers_the_last_great_heist_2022,https://www.rottentomatoes.com/m/bank_robbers_the_last_great_heist,https://www.rottentomatoes.com/tv/bank_robbers_the_last_great_heist_2022,https://www.rottentomatoes.com/tv/bank_robbers_the_last_great_heist
tv,barbarians,2022-11-06,m,2022,https://www.rottentomatoes.com/tv/barbarians_2022,https://www.rottentomatoes.com/tv/barbarians,https://www.rottentomatoes.com/m/barbarians_2022,https://www.rottentomatoes.com/m/barbarians
tv,barbecue_showdown,2023-06-04,m,2023,https://www.rottentomatoes.com/tv/barbecue_showdown_2023,https://www.rottentomatoes.com/tv/barbecue_showdown,https://www.rottentomatoes.com/m/barbecue_showdown_2023,https://www.rottentomatoes.com/m/barbecue_showdown
tv,barbie_life_in_the_dreamhouse,2023-07-30,m,2023,https://www.rottentomatoes.com/tv/barbie_life_in_the_dreamhouse_2023,https://www.rottentomatoes.com/tv/barbie_life_in_the_dreamhouse,https://www.rottentomatoes.com/m/barbie_life_in_the_dreamhouse_2023,https://www.rottentomatoes.com/m/barbie_life_in_the_dreamhouse
m,bartkowiak,2021-08-29,tv,2021,https://www.rottentomatoes.com/m/bartkowiak_2021,https://www.rottentomatoes.com/m/bartkowiak,https://www.rottentomatoes.com/tv/bartkowiak_2021,https://www.rottentomatoes.com/tv/bartkowiak
m,battle_freestyle,2022-04-03,tv,2022,https://www.rottentomatoes.com/m/battle_freestyle_2022,https://www.rottentomatoes.com/m/battle_freestyle,https://www.rottentomatoes.com/tv/battle_freestyle_2022,https://www.rottentomatoes.com/tv/battle_freestyle
m,battleship,2022-03-06,tv,2022,https://www.rottentomatoes.com/m/battleship_2022,https://www.rottentomatoes.com/m/battleship,https://www.rottentomatoes.com/tv/battleship_2022,https://www.rottentomatoes.com/tv/battleship
m,bear_man,2023-07-23,tv,2023,https://www.rottentomatoes.com/m/bear_man_2023,https://www.rottentomatoes.com/m/bear_man,https://www.rottentomatoes.com/tv/bear_man_2023,https://www.rottentomatoes.com/tv/bear_man
m,beast_tamil,2022-05-15,tv,2022,https://www.rottentomatoes.com/m/beast_tamil_2022,https://www.rottentomatoes.com/m/beast_tamil,https://www.rottentomatoes.com/tv/beast_tamil_2022,https://www.rottentomatoes.com/tv/beast_tamil
m,beauty_and_the_beast,2021-10-24,tv,2021,https://www.rottentomatoes.com/m/beauty_and_the_beast_2021,https://www.rottentomatoes.com/m/beauty_and_the_beast,https://www.rottentomatoes.com/tv/beauty_and_the_beast_2021,https://www.rottentomatoes.com/tv/beauty_and_the_beast
tv,bebefinn_playtime,2023-12-31,m,2023,https://www.rottentomatoes.com/tv/bebefinn_playtime_2023,https://www.rottentomatoes.com/tv/bebefinn_playtime,https://www.rottentomatoes.com/m/bebefinn_playtime_2023,https://www.rottentomatoes.com/m/bebefinn_playtime
m,beckett,2021-08-22,tv,2021,https://www.rottentomatoes.com/m/beckett_2021,https://www.rottentomatoes.com/m/beckett,https://www.rottentomatoes.com/tv/beckett_2021,https://www.rottentomatoes.com/tv/beckett
tv,beckham,2023-11-12,m,2023,https://www.rottentomatoes.com/tv/beckham_2023,https://www.rottentomatoes.com/tv/beckham,https://www.rottentomatoes.com/m/beckham_2023,https://www.rottentomatoes.com/m/beckham
tv,behind_your_touch,2023-10-01,m,2023,https://www.rottentomatoes.com/tv/behind_your_touch_2023,https://www.rottentomatoes.com/tv/behind_your_touch,https://www.rottentomatoes.com/m/behind_your_touch_2023,https://www.rottentomatoes.com/m/behind_your_touch
m,believer_2,2023-12-03,tv,2023,https://www.rottentomatoes.com/m/believer_2_2023,https://www.rottentomatoes.com/m/believer_2,https://www.rottentomatoes.com/tv/believer_2_2023,https://www.rottentomatoes.com/tv/believer_2
m,belzebuth,2022-06-19,tv,2022,https://www.rottentomatoes.com/m/belzebuth_2022,https://www.rottentomatoes.com/m/belzebuth,https://www.rottentomatoes.com/tv/belzebuth_2022,https://www.rottentomatoes.com/tv/belzebuth
m,ben_jody,2022-06-19,tv,2022,https://www.rottentomatoes.com/m/ben_jody_2022,https://www.rottentomatoes.com/m/ben_jody,https://www.rottentomatoes.com/tv/ben_jody_2022,https://www.rottentomatoes.com/tv/ben_jody
m,ben_is_back,2022-05-29,tv,2022,https://www.rottentomatoes.com/m/ben_is_back_2022,https://www.rottentomatoes.com/m/ben_is_back,https://www.rottentomatoes.com/tv/ben_is_back_2022,https://www.rottentomatoes.com/tv/ben_is_back
tv,berlin,2024-02-11,m,2024,https://www.rottentomatoes.com/tv/berlin_2024,https://www.rottentomatoes.com/tv/berlin,https://www.rottentomatoes.com/m/berlin_2024,https://www.rottentomatoes.com/m/berlin
m,best_christmas_ever,2023-12-03,tv,2023,https://www.rottentomatoes.com/m/best_christmas_ever_2023,https://www.rottentomatoes.com/m/best_christmas_ever,https://www.rottentomatoes.com/tv/best_christmas_ever_2023,https://www.rottentomatoes.com/tv/best_christmas_ever
m,beyond_the_universe,2022-11-27,tv,2022,https://www.rottentomatoes.com/m/beyond_the_universe_2022,https://www.rottentomatoes.com/m/beyond_the_universe,https://www.rottentomatoes.com/tv/beyond_the_universe_2022,https://www.rottentomatoes.com/tv/beyond_the_universe
m,bhakshak,2024-02-25,tv,2024,https://www.rottentomatoes.com/m/bhakshak_2024,https://www.rottentomatoes.com/m/bhakshak,https://www.rottentomatoes.com/tv/bhakshak_2024,https://www.rottentomatoes.com/tv/bhakshak
m,bhola_shankar,2023-09-24,tv,2023,https://www.rottentomatoes.com/m/bhola_shankar_2023,https://www.rottentomatoes.com/m/bhola_shankar,https://www.rottentomatoes.com/tv/bhola_shankar_2023,https://www.rottentomatoes.com/tv/bhola_shankar
m,bhola_shankar_hindi,2023-09-24,tv,2023,https://www.rottentomatoes.com/m/bhola_shankar_hindi_2023,https://www.rottentomatoes.com/m/bhola_shankar_hindi,https://www.rottentomatoes.com/tv/bhola_shankar_hindi_2023,https://www.rottentomatoes.com/tv/bhola_shankar_hindi
m,bhool_bhulaiyaa_2,2022-07-10,tv,2022,https://www.rottentomatoes.com/m/bhool_bhulaiyaa_2_2022,https://www.rottentomatoes.com/m/bhool_bhulaiyaa_2,https://www.rottentomatoes.com/tv/bhool_bhulaiyaa_2_2022,https://www.rottentomatoes.com/tv/bhool_bhulaiyaa_2
